ppm,magnitude_original,magnitude_denoised
-1.3059310007943327e-07,0.032316323,19.508547
-1.3058309447875294e-07,0.1680132,28.107546
-1.3057308887807264e-07,0.04634385,5.210464
-1.3056308327739232e-07,0.06638701,9.6917515
-1.3055307767671202e-07,0.12308832,20.709805
-1.3054307207603172e-07,0.116934545,20.071995
-1.305330664753514e-07,0.093810126,16.495178
-1.305230608746711e-07,0.12170355,5.809093
-1.3051305527399077e-07,0.04533075,9.040901
-1.3050304967331047e-07,0.034024805,25.825464
-1.3049304407263014e-07,0.045753226,2.5154092
-1.3048303847194984e-07,0.16670744,34.786797
-1.3047303287126951e-07,0.07075333,18.343956
-1.3046302727058921e-07,0.14353545,20.729061
-1.3045302166990892e-07,0.10732644,14.803734
-1.304430160692286e-07,0.0522106,6.260226
-1.304330104685483e-07,0.03322059,5.2805786
-1.3042300486786796e-07,0.12709299,18.882568
-1.3041299926718766e-07,0.18880019,24.242426
-1.3040299366650734e-07,0.090254866,22.255854
-1.3039298806582704e-07,0.019549476,13.580508
-1.303829824651467e-07,0.08083673,7.9139533
-1.303729768644664e-07,0.0996602,0.9176695
-1.3036297126378609e-07,0.14943017,26.42744
-1.3035296566310579e-07,0.084238835,20.383347
-1.3034296006242549e-07,0.09506132,6.6071424
-1.3033295446174516e-07,0.199684,16.748873
-1.3032294886106486e-07,0.08604221,19.471397
-1.3031294326038453e-07,0.06897057,10.373398
-1.3030293765970423e-07,0.04507792,4.249709
-1.302929320590239e-07,0.097611606,16.13949
-1.302829264583436e-07,0.0956447,26.170475
-1.3027292085766328e-07,0.074883975,11.516693
-1.3026291525698298e-07,0.050547685,10.798991
-1.3025290965630266e-07,0.061667398,20.192152
-1.3024290405562236e-07,0.11756122,24.607456
-1.3023289845494203e-07,0.02346098,6.202914
-1.3022289285426173e-07,0.03599756,16.714043
-1.302128872535814e-07,0.08456119,11.510076
-1.302028816529011e-07,0.099815644,13.503663
-1.3019287605222078e-07,0.11949781,8.26401
-1.3018287045154048e-07,0.12501203,17.811583
-1.3017286485086015e-07,0.07762337,14.362558
-1.3016285925017985e-07,0.09808262,31.194098
-1.3015285364949953e-07,0.014573482,9.663892
-1.3014284804881923e-07,0.023800774,8.848032
-1.301328424481389e-07,0.045883,10.335634
-1.301228368474586e-07,0.12824446,30.829163
-1.3011283124677828e-07,0.012622531,17.101233
-1.3010282564609798e-07,0.118398786,28.782743
-1.3009282004541765e-07,0.10833088,24.201302
-1.3008281444473735e-07,0.023746124,9.536042
-1.3007280884405702e-07,0.15127376,22.061888
-1.3006280324337672e-07,0.080336995,14.52085
-1.3005279764269642e-07,0.14269155,29.506279
-1.300427920420161e-07,0.096439436,17.128931
-1.300327864413358e-07,0.10405321,21.91783
-1.3002278084065547e-07,0.110099494,17.567207
-1.3001277523997517e-07,0.037912145,12.698506
-1.3000276963929487e-07,0.076811165,4.265017
-1.2999276403861455e-07,0.15397622,26.520805
-1.2998275843793425e-07,0.03698651,22.130116
-1.2997275283725392e-07,0.036692597,10.531793
-1.2996274723657362e-07,0.10910878,22.40988
-1.299527416358933e-07,0.055007923,9.78925
-1.29942736035213e-07,0.17229505,26.859802
-1.2993273043453267e-07,0.028563403,19.82162
-1.2992272483385237e-07,0.028824978,19.193531
-1.2991271923317204e-07,0.0381568,8.84492
-1.2990271363249174e-07,0.025113994,22.166964
-1.2989270803181142e-07,0.067486815,9.127335
-1.2988270243113112e-07,0.053182013,17.78467
-1.2987269683045082e-07,0.12527755,18.400051
-1.298626912297705e-07,0.09663348,7.393472
-1.298526856290902e-07,0.0820682,13.623204
-1.2984268002840987e-07,0.061609026,4.5815644
-1.2983267442772957e-07,0.12922049,10.760946
-1.2982266882704924e-07,0.028041745,5.183654
-1.2981266322636894e-07,0.11000756,23.309065
-1.2980265762568861e-07,0.08263658,23.525396
-1.2979265202500831e-07,0.012741494,8.830914
-1.29782646424328e-07,0.0714459,7.3937593
-1.297726408236477e-07,0.024923814,10.86597
-1.2976263522296736e-07,0.10102851,10.476981
-1.2975262962228706e-07,0.11379312,31.175175
-1.2974262402160674e-07,0.05627617,16.430012
-1.2973261842092644e-07,0.08408421,18.649092
-1.297226128202461e-07,0.054955073,15.49677
-1.297126072195658e-07,0.11067904,19.376614
-1.2970260161888549e-07,0.14171742,27.468466
-1.2969259601820519e-07,0.093541354,22.216537
-1.2968259041752486e-07,0.11083695,12.514089
-1.2967258481684456e-07,0.1785999,24.624508
-1.2966257921616423e-07,0.050296754,4.066952
-1.2965257361548393e-07,0.02684236,20.238583
-1.296425680148036e-07,0.035418805,24.840168
-1.296325624141233e-07,0.054607578,10.340107
-1.2962255681344298e-07,0.1369185,26.144289
-1.2961255121276268e-07,0.08343893,26.71646
-1.2960254561208236e-07,0.11654753,11.677637
-1.2959254001140206e-07,0.03703772,20.451714
-1.2958253441072176e-07,0.063366905,21.041767
-1.2957252881004143e-07,0.07970031,24.323864
-1.2956252320936113e-07,0.075113416,26.243382
-1.295525176086808e-07,0.07829266,28.060793
