ppm,magnitude_original,magnitude_denoised
-1.0608769280857121e-06,1.3485136,852.58496
-1.0607103069253405e-06,1.3661059,646.4375
-1.060543685764969e-06,2.9258466,1269.6761
-1.0603770646045976e-06,1.569383,906.39764
-1.060210443444226e-06,1.4563631,717.36395
-1.0600438222838545e-06,3.0491877,1624.9585
-1.0598772011234828e-06,1.194982,677.65405
-1.0597105799631113e-06,2.426852,1201.3656
-1.0595439588027397e-06,3.1584842,1554.2465
-1.059377337642368e-06,0.28807032,123.063065
-1.0592107164819966e-06,3.0233781,1451.588
-1.0590440953216249e-06,2.1354115,1103.81
-1.0588774741612534e-06,1.2949674,510.34665
-1.058710853000882e-06,2.7687755,1171.9011
-1.0585442318405103e-06,1.6529527,893.9921
-1.0583776106801389e-06,1.2695061,779.5338
-1.0582109895197672e-06,1.7884797,939.63605
-1.0580443683593957e-06,1.9556546,1231.8358
-1.057877747199024e-06,0.5020244,438.64096
-1.0577111260386526e-06,2.6868033,1268.7681
-1.057544504878281e-06,2.8327744,1406.5267
-1.0573778837179093e-06,0.97063667,265.95758
-1.0572112625575378e-06,3.7105448,1678.4269
-1.0570446413971664e-06,2.3018622,1075.749
-1.0568780202367947e-06,1.9944762,791.1157
-1.0567113990764233e-06,3.717539,1635.1372
-1.0565447779160516e-06,1.4500402,589.34845
-1.0563781567556801e-06,2.5977242,1106.4884
-1.0562115355953085e-06,3.2706354,1421.509
-1.056044914434937e-06,0.2559345,434.6898
-1.0558782932745656e-06,2.6982174,1133.0939
-1.0557116721141937e-06,2.474733,1129.2047
-1.0555450509538222e-06,0.8863176,614.71643
-1.0553784297934508e-06,2.0464864,983.769
-1.0552118086330791e-06,1.7958463,1061.9861
-1.0550451874727077e-06,1.1766757,787.98615
-1.054878566312336e-06,1.5849124,826.34717
-1.0547119451519646e-06,1.9918537,1241.8163
-1.0545453239915929e-06,1.300879,717.2523
-1.0543787028312214e-06,2.371921,1008.2098
-1.05421208167085e-06,3.1338072,1508.4199
-1.0540454605104783e-06,0.5892463,275.54126
-1.0538788393501067e-06,3.306662,1483.9574
-1.0537122181897352e-06,3.1532927,1473.3997
-1.0535455970293635e-06,1.0895512,318.56766
-1.053378975868992e-06,3.9634411,1735.3856
-1.0532123547086204e-06,1.9696391,1011.00885
-1.053045733548249e-06,2.1117003,882.12946
-1.0528791123878773e-06,3.4715033,1602.6162
-1.0527124912275058e-06,0.77996534,556.51013
-1.0525458700671344e-06,1.8623616,1002.43463
-1.0523792489067627e-06,2.1840806,1153.1532
-1.0522126277463913e-06,1.552578,795.44055
-1.0520460065860196e-06,1.5457553,798.67474
-1.051879385425648e-06,2.2125254,1188.4282
-1.0517127642652765e-06,1.6318299,914.899
-1.0515461431049048e-06,1.4949182,767.0003
-1.0513795219445334e-06,3.1421318,1555.6884
-1.0512129007841617e-06,1.3478934,630.7836
-1.0510462796237902e-06,2.4115243,1244.5509
-1.0508796584634186e-06,3.0842721,1639.5333
-1.0507130373030471e-06,0.69557875,123.218285
-1.0505464161426757e-06,2.90658,1487.0444
-1.050379794982304e-06,2.448637,1224.5126
-1.0502131738219323e-06,0.96901846,520.50226
-1.0500465526615609e-06,3.2486477,1461.436
-1.0498799315011892e-06,1.6051005,875.71216
-1.0497133103408178e-06,1.3479757,713.4751
-1.0495466891804461e-06,2.6827269,1169.6793
-1.0493800680200747e-06,1.6832478,924.8513
-1.049213446859703e-06,1.1555196,632.3008
-1.0490468256993315e-06,2.1536677,1028.6614
-1.04888020453896e-06,1.8475842,1144.3473
-1.0487135833785884e-06,0.6090423,465.76178
-1.048546962218217e-06,2.640112,1274.0674
-1.0483803410578453e-06,2.7199702,1247.1514
-1.0482137198974736e-06,1.1241041,408.82697
-1.0480470987371022e-06,3.6787047,1701.4807
-1.0478804775767305e-06,2.331313,1101.5868
-1.047713856416359e-06,2.5797584,917.83673
-1.0475472352559874e-06,4.1171002,1873.9128
-1.047380614095616e-06,1.5560526,549.2203
-1.0472139929352445e-06,3.1702833,1385.2614
-1.0470473717748728e-06,3.391286,1545.4048
-1.0468807506145014e-06,0.82922363,174.63857
-1.0467141294541297e-06,3.5008955,1502.0654
-1.046547508293758e-06,2.1477985,973.46234
-1.0463808871333866e-06,0.9801936,659.482
-1.046214265973015e-06,2.1657338,1127.7386
-1.0460476448126435e-06,1.2546052,885.05054
-1.0458810236522718e-06,1.3541117,772.7253
-1.0457144024919003e-06,1.7022456,817.796
-1.0455477813315289e-06,2.6042304,1295.5598
-1.0453811601711572e-06,0.44862932,433.43146
-1.0452145390107858e-06,2.5733185,1220.2963
-1.0450479178504141e-06,3.1899846,1417.6704
-1.0448812966900427e-06,0.77907974,274.402
-1.044714675529671e-06,3.72364,1628.5873
-1.0445480543692993e-06,2.0074165,1118.067
-1.0443814332089279e-06,2.0887825,687.3661
-1.0442148120485562e-06,3.7718153,1586.7139
-1.0440481908881848e-06,1.2102251,668.97473
-1.0438815697278133e-06,2.5232985,964.4647
-1.0437149485674416e-06,2.798945,1272.0842
-1.0435483274070702e-06,0.87376255,632.54376
-1.0433817062466985e-06,1.9906454,907.5052
-1.043215085086327e-06,2.160894,1105.1481
-1.0430484639259554e-06,0.78721315,778.3157
-1.0428818427655837e-06,1.7420974,711.7535
-1.0427152216052123e-06,2.3046408,1242.9631
-1.0425486004448406e-06,1.1874325,695.45
-1.0423819792844692e-06,1.7138687,912.77747
-1.0422153581240977e-06,3.1969616,1491.2451
-1.042048736963726e-06,0.7007471,388.34958
-1.0418821158033546e-06,2.6768448,1241.137
-1.041715494642983e-06,3.3064144,1522.305
-1.0415488734826115e-06,0.5064099,80.14613
-1.0413822523222398e-06,3.1762514,1553.461
-1.0412156311618683e-06,2.5584543,1199.4016
-1.0410490100014967e-06,1.5740887,618.7959
-1.040882388841125e-06,3.4201665,1587.7816
-1.0407157676807536e-06,1.3502785,667.39935
-1.0405491465203821e-06,2.1264663,950.85223
-1.0403825253600104e-06,2.55071,1164.3318
-1.040215904199639e-06,0.82704276,688.5105
-1.0400492830392673e-06,1.6509842,848.8359
-1.0398826618788959e-06,1.6966355,816.35425
-1.0397160407185242e-06,1.8118795,1143.6005
-1.0395494195581528e-06,0.6032831,474.15097
-1.0393827983977813e-06,2.6405315,1324.7461
-1.0392161772374094e-06,2.035408,1152.1963
-1.039049556077038e-06,1.5400244,603.86774
-1.0388829349166665e-06,3.5942023,1724.7308
-1.0387163137562949e-06,1.636664,743.6618
-1.0385496925959234e-06,2.6810775,1138.2261
-1.0383830714355517e-06,3.7440157,1607.295
-1.0382164502751803e-06,0.34676623,177.75478
-1.0380498291148086e-06,3.2279098,1337.0879
-1.0378832079544372e-06,2.3119433,1241.9413
-1.0377165867940655e-06,0.7907522,379.04895
-1.037549965633694e-06,2.479123,1288.6929
-1.0373833444733224e-06,1.8460842,1092.7
-1.037216723312951e-06,1.0632995,550.3488
-1.0370501021525793e-06,2.5214643,1109.7451
-1.0368834809922078e-06,1.967278,1117.0779
-1.0367168598318361e-06,1.2145917,484.35678
-1.0365502386714647e-06,2.1546855,1183.1744
-1.036383617511093e-06,2.3552547,1183.57
-1.0362169963507216e-06,0.7068622,359.7614
-1.03605037519035e-06,2.5410562,1424.4509
-1.0358837540299784e-06,2.1101155,1104.3934
-1.035717132869607e-06,1.2602863,556.1856
-1.0355505117092353e-06,3.5284963,1613.4652
-1.0353838905488637e-06,1.5810019,748.0572
-1.0352172693884922e-06,2.558851,1010.2106
-1.0350506482281205e-06,3.3739617,1559.6381
-1.034884027067749e-06,0.290328,337.4352
-1.0347174059073774e-06,2.911538,1195.6058
-1.034550784747006e-06,2.3401265,1164.2855
-1.0343841635866343e-06,1.0418386,641.1546
-1.0342175424262629e-06,2.0278277,999.8076
-1.0340509212658914e-06,1.6900127,903.7376
-1.0338843001055197e-06,1.4582279,981.83923
-1.033717678945148e-06,1.2215054,596.18787
-1.0335510577847766e-06,2.476091,1344.2881
-1.033384436624405e-06,1.2527587,795.21576
-1.0332178154640335e-06,1.7725027,914.5644
-1.0330511943036618e-06,3.4155824,1678.7701
-1.0328845731432904e-06,0.59058577,281.54303
-1.0327179519829187e-06,3.2344804,1492.5636
-1.0325513308225473e-06,2.97465,1536.238
-1.0323847096621758e-06,1.246494,314.47458
-1.0322180885018041e-06,4.0107527,1699.2671
-1.0320514673414327e-06,1.621637,1051.441
-1.031884846181061e-06,2.065997,753.8471
-1.0317182250206894e-06,3.3496034,1555.5457
-1.031551603860318e-06,0.90238523,680.1903
-1.0313849826999462e-06,1.8373175,901.8815
-1.0312183615395748e-06,2.4007733,1277.8661
-1.0310517403792031e-06,0.9804181,646.3376
-1.0308851192188317e-06,1.6262825,814.23914
-1.0307184980584602e-06,2.201949,1208.6112
-1.0305518768980885e-06,1.3680354,718.2054
-1.030385255737717e-06,1.2834566,786.8681
-1.0302186345773454e-06,2.445758,1256.4666
-1.0300520134169738e-06,1.3087411,675.2178
-1.0298853922566023e-06,1.5909756,875.9126
-1.0297187710962306e-06,2.899378,1412.4945
-1.0295521499358592e-06,1.1193962,524.2128
-1.0293855287754875e-06,2.7433703,1147.665
-1.029218907615116e-06,2.9274788,1417.9027
-1.0290522864547446e-06,0.44305742,113.00547
-1.028885665294373e-06,3.2505941,1382.003
-1.0287190441340015e-06,1.6968691,1152.5118
-1.0285524229736298e-06,1.2496734,434.70584
-1.0283858018132584e-06,2.5540326,1285.7045
-1.0282191806528867e-06,1.0493838,817.1057
-1.028052559492515e-06,1.1026475,592.28784
-1.0278859383321436e-06,1.4378207,1031.1188
-1.027719317171772e-06,1.6216372,1037.9176
-1.0275526960114005e-06,0.5529469,344.22708
-1.027386074851029e-06,2.424957,1272.8812
-1.0272194536906574e-06,2.3542662,1266.2411
-1.027052832530286e-06,0.95605403,374.88702
-1.0268862113699142e-06,3.625572,1711.6359
-1.0267195902095428e-06,1.6698725,1010.0385
-1.0265529690491711e-06,2.121434,939.2927
-1.0263863478887995e-06,3.4564202,1784.2153
-1.026219726728428e-06,1.0651252,447.85632
-1.0260531055680563e-06,2.6566162,1285.0767
-1.0258864844076849e-06,2.5771637,1467.0588
-1.0257198632473134e-06,0.3127214,152.08975
-1.0255532420869418e-06,2.4137237,1203.5425
-1.0253866209265703e-06,2.0273814,1046.6617
-1.0252199997661986e-06,0.84285635,477.5768
-1.0250533786058272e-06,2.1694975,1007.74164
-1.0248867574454555e-06,1.9165591,1027.564
-1.024720136285084e-06,0.7505506,523.7743
-1.0245535151247124e-06,1.8621833,965.43176
-1.0243868939643407e-06,2.229535,1184.1171
-1.0242202728039693e-06,0.8379482,381.5945
-1.0240536516435978e-06,2.1708272,1170.3025
-1.0238870304832262e-06,2.4765952,1295.6606
-1.0237204093228547e-06,0.27098686,224.57126
-1.023553788162483e-06,2.7907815,1388.7643
-1.0233871670021116e-06,2.2737494,1210.6923
-1.02322054584174e-06,0.97832197,362.624
-1.0230539246813685e-06,3.4721727,1621.3127
-1.0228873035209968e-06,1.8076422,920.4757
-1.0227206823606252e-06,2.188673,772.19006
-1.0225540612002537e-06,3.4665604,1567.2686
-1.022387440039882e-06,0.9192366,538.9204
-1.0222208188795106e-06,2.2908764,1005.0044
-1.0220541977191391e-06,2.565097,1228.471
-1.0218875765587675e-06,0.6866054,473.69684
-1.021720955398396e-06,1.8502833,963.06995
-1.0215543342380243e-06,1.8200022,1130.35
-1.0213877130776529e-06,1.2120376,669.4583
-1.0212210919172812e-06,1.3375089,836.3111
-1.0210544707569098e-06,2.591404,1295.609
-1.020887849596538e-06,1.2134328,429.96997
-1.0207212284361664e-06,2.6604433,1164.5519
-1.020554607275795e-06,3.1205487,1375.7246
-1.0203879861154235e-06,0.5424331,73.41018
-1.0202213649550519e-06,3.396561,1420.9392
-1.0200547437946804e-06,2.0717773,1022.9553
-1.0198881226343087e-06,0.9679122,517.2206
-1.0197215014739373e-06,3.0792913,1353.1359
-1.0195548803135656e-06,1.6234407,703.4974
-1.0193882591531942e-06,1.4772805,727.0544
-1.0192216379928227e-06,2.192006,1060.4452
-1.0190550168324508e-06,1.6964749,711.5152
-1.0188883956720794e-06,0.78306836,641.7371
-1.018721774511708e-06,2.7417517,1109.6646
-1.0185551533513363e-06,1.3712443,912.81134
-1.0183885321909648e-06,1.1872797,503.15988
-1.0182219110305932e-06,2.595119,1359.7626
-1.0180552898702217e-06,1.1934558,824.95825
-1.01788866870985e-06,1.518386,740.933
-1.0177220475494786e-06,2.4970634,1416.9816
-1.0175554263891071e-06,1.1639626,599.6151
-1.0173888052287355e-06,1.8514508,937.65845
-1.0172221840683638e-06,2.4900622,1395.1136
-1.0170555629079923e-06,0.61408883,440.82278
-1.0168889417476207e-06,2.5328584,1178.7803
-1.0167223205872492e-06,3.010183,1404.4445
-1.0165556994268776e-06,0.2271329,207.97224
-1.0163890782665061e-06,3.0812275,1408.8259
-1.0162224571061344e-06,2.0532448,1183.995
-1.016055835945763e-06,0.82846415,384.06943
-1.0158892147853915e-06,2.8290052,1401.4072
-1.0157225936250199e-06,1.5310584,902.7937
-1.0155559724646484e-06,1.2444292,640.1785
-1.0153893513042768e-06,2.284102,1115.4178
-1.015222730143905e-06,1.7872062,859.66046
-1.0150561089835336e-06,0.5373923,570.7759
-1.014889487823162e-06,2.4456205,1145.7438
-1.0147228666627905e-06,2.3072486,975.2314
-1.0145562455024188e-06,0.9889633,504.37024
-1.0143896243420474e-06,3.3782735,1403.6665
-1.014223003181676e-06,1.4239064,819.20544
-1.0140563820213043e-06,2.070645,800.14996
-1.0138897608609328e-06,2.8006058,1398.4406
-1.0137231397005612e-06,0.82218426,517.88525
-1.0135565185401895e-06,2.1051474,1038.372
-1.013389897379818e-06,2.061999,1246.7549
-1.0132232762194464e-06,0.58542925,526.4241
-1.013056655059075e-06,1.6738864,939.3279
-1.0128900338987033e-06,1.8737533,1119.8837
-1.0127234127383318e-06,0.89206076,550.83777
-1.0125567915779603e-06,1.8228326,938.7498
-1.0123901704175887e-06,2.7108655,1233.2169
-1.0122235492572172e-06,0.5937285,370.39297
-1.0120569280968456e-06,2.6044223,1104.1877
-1.0118903069364741e-06,2.3462899,1219.566
-1.0117236857761024e-06,0.4851869,255.42021
-1.0115570646157308e-06,2.7423873,1300.0327
-1.0113904434553593e-06,2.1299894,1132.1361
-1.0112238222949877e-06,1.0347617,348.65497
-1.0110572011346162e-06,2.3525388,1346.8025
-1.0108905799742448e-06,1.8441429,982.57526
-1.010723958813873e-06,0.9859164,565.4042
-1.0105573376535016e-06,2.849956,1416.1467
-1.01039071649313e-06,1.665665,759.34625
-1.0102240953327585e-06,1.3719772,810.90155
-1.0100574741723869e-06,2.9682832,1313.7618
-1.0098908530120152e-06,1.0443971,525.7952
-1.0097242318516437e-06,1.9506835,920.0376
-1.009557610691272e-06,2.4549575,1147.0944
-1.0093909895309006e-06,0.7085957,611.35754
-1.009224368370529e-06,1.7301857,863.9307
-1.0090577472101575e-06,2.2386727,1157.4258
-1.008891126049786e-06,0.90497535,662.4932
-1.0087245048894144e-06,1.5535624,790.5468
-1.008557883729043e-06,2.5228658,1335.1262
-1.0083912625686713e-06,0.7865844,540.51154
-1.0082246414082998e-06,2.027988,999.58545
-1.0080580202479281e-06,2.9081707,1363.1365
-1.0078913990875565e-06,0.17777061,266.3819
-1.007724777927185e-06,2.2613223,1215.496
-1.0075581567668134e-06,2.2986078,1148.5795
-1.007391535606442e-06,0.7340414,345.41452
-1.0072249144460704e-06,2.429112,1216.4905
-1.0070582932856988e-06,2.053776,1025.4763
-1.0068916721253273e-06,1.0583823,495.80673
-1.0067250509649557e-06,2.3131588,1238.405
-1.0065584298045842e-06,1.8073865,960.5577
-1.0063918086442125e-06,0.7744893,500.94247
-1.0062251874838409e-06,2.417103,1303.7563
-1.0060585663234694e-06,1.4766078,956.16046
-1.0058919451630978e-06,1.5366768,619.3699
-1.0057253240027263e-06,2.783017,1337.5385
-1.0055587028423549e-06,1.4506669,699.7355
-1.0053920816819832e-06,1.7381737,785.2182
-1.0052254605216117e-06,3.0595417,1438.3577
-1.00505883936124e-06,0.6338656,606.50793
-1.0048922182008686e-06,2.0848339,942.24194
-1.004725597040497e-06,2.6676059,1359.5758
-1.0045589758801255e-06,0.6879403,456.15005
-1.0043923547197538e-06,2.2292845,1130.7195
-1.0042257335593822e-06,2.4569087,1193.2775
-1.0040591123990107e-06,0.53287536,357.8213
-1.0038924912386393e-06,2.2477982,1174.7963
-1.0037258700782676e-06,2.116348,1035.9044
-1.0035592489178961e-06,0.6540251,486.28656
-1.0033926277575245e-06,2.294454,1120.2302
-1.003226006597153e-06,1.99786,1046.1406
-1.0030593854367814e-06,0.27094632,480.73605
-1.00289276427641e-06,2.3164737,1060.0554
-1.0027261431160384e-06,2.0320837,1202.105
-1.0025595219556666e-06,0.7061222,278.83926
-1.0023929007952951e-06,2.5594194,1295.0344
-1.0022262796349237e-06,1.9189962,1132.5033
-1.002059658474552e-06,0.9619817,412.67603
-1.0018930373141805e-06,2.7315986,1461.7383
-1.0017264161538089e-06,1.9575034,903.37103
-1.0015597949934374e-06,1.707713,737.1909
-1.0013931738330658e-06,2.8739936,1419.4677
-1.0012265526726943e-06,1.1392668,663.2724
-1.0010599315123229e-06,2.1986523,901.80597
-1.0008933103519512e-06,3.0688388,1344.3085
-1.0007266891915795e-06,1.2995888,520.55
-1.000560068031208e-06,2.1329367,1006.93207
-1.0003934468708364e-06,2.5003679,1246.1709
-1.000226825710465e-06,0.2403409,456.55347
-1.0000602045500933e-06,1.9246715,1033.5327
-9.998935833897218e-07,2.3899632,1183.9294
-9.997269622293502e-07,0.2789737,480.0352
-9.995603410689787e-07,2.0899765,1053.0248
-9.993937199086073e-07,1.7761323,1092.7793
-9.992270987482356e-07,0.9634372,413.9547
-9.990604775878641e-07,2.1274595,1084.2174
-9.988938564274925e-07,2.2671752,1132.1803
-9.987272352671208e-07,0.31638727,361.97318
-9.985606141067494e-07,2.5269637,1187.6309
-9.983939929463777e-07,1.9407097,1150.0645
-9.982273717860062e-07,0.76548135,356.31158
-9.980607506256346e-07,2.7383654,1361.4186
-9.978941294652631e-07,1.7945131,957.89996
-9.977275083048915e-07,1.2880623,600.45844
-9.9756088714452e-07,2.623455,1297.519
-9.973942659841485e-07,1.4129614,819.1406
-9.972276448237769e-07,1.3721304,683.4064
-9.970610236634052e-07,2.272134,1222.7938
-9.968944025030338e-07,1.529788,797.59186
-9.96727781342662e-07,1.4120489,665.7128
-9.965611601822906e-07,2.8547995,1301.2754
-9.96394539021919e-07,1.157438,641.4831
-9.962279178615475e-07,2.0105934,857.8452
-9.960612967011759e-07,2.6230962,1428.516
-9.958946755408044e-07,0.22457902,428.12418
-9.95728054380433e-07,2.2459834,1140.3953
-9.955614332200613e-07,2.321127,1356.3341
-9.953948120596898e-07,0.5381568,257.54523
