ppm,magnitude_original,magnitude_denoised
-1.0660421840572304e-06,1.1203573,535.41925
-1.065875562896859e-06,4.010155,2955.5586
-1.0657089417364875e-06,2.280182,1905.5188
-1.0655423205761158e-06,2.2118268,1474.9749
-1.0653756994157444e-06,3.9807484,2773.777
-1.0652090782553727e-06,1.147975,1132.2603
-1.0650424570950012e-06,2.8861985,1809.26
-1.0648758359346296e-06,3.2943804,2134.3567
-1.064709214774258e-06,0.7225062,1505.3411
-1.0645425936138865e-06,2.463257,1436.2212
-1.0643759724535148e-06,2.8175318,2213.94
-1.0642093512931433e-06,1.0660113,1737.952
-1.0640427301327717e-06,2.183284,1241.1744
-1.0638761089724002e-06,3.2369106,2783.688
-1.0637094878120288e-06,0.68819696,1292.3274
-1.063542866651657e-06,2.9517114,1982.9009
-1.0633762454912856e-06,3.5053198,2882.8218
-1.063209624330914e-06,0.21716613,589.818
-1.0630430031705423e-06,3.755701,2469.989
-1.0628763820101709e-06,3.068682,2423.693
-1.0627097608497992e-06,1.1039598,679.48083
-1.0625431396894277e-06,3.871482,2522.428
-1.062376518529056e-06,2.2088544,2064.7258
-1.0622098973686846e-06,1.8606855,976.37244
-1.0620432762083132e-06,3.547668,2511.3005
-1.0618766550479415e-06,1.3547821,1745.2432
-1.06171003388757e-06,2.1361773,1302.3091
-1.0615434127271984e-06,2.8495047,2389.37
-1.061376791566827e-06,1.3574209,1493.5068
-1.0612101704064553e-06,1.8402388,1455.0288
-1.0610435492460836e-06,2.6917732,2058.0935
-1.0608769280857121e-06,1.9215959,1799.5172
-1.0607103069253405e-06,1.3655509,1099.1829
-1.060543685764969e-06,3.1153226,2304.8923
-1.0603770646045976e-06,1.9089204,2057.6196
-1.060210443444226e-06,1.9393381,961.2536
-1.0600438222838545e-06,4.042785,3040.6187
-1.0598772011234828e-06,1.3178608,1535.0372
-1.0597105799631113e-06,3.2640572,1995.947
-1.0595439588027397e-06,4.123442,3142.6594
-1.059377337642368e-06,0.6808988,424.98746
-1.0592107164819966e-06,3.9739625,2600.683
-1.0590440953216249e-06,2.9973836,2289.8984
-1.0588774741612534e-06,1.3560427,924.738
-1.058710853000882e-06,3.4783576,2202.4502
-1.0585442318405103e-06,1.7256455,1758.2384
-1.0583776106801389e-06,1.726671,1377.9271
-1.0582109895197672e-06,2.6050627,1651.9565
-1.0580443683593957e-06,2.0956748,2407.0889
-1.057877747199024e-06,1.0203681,893.84503
-1.0577111260386526e-06,2.7381718,2240.888
-1.057544504878281e-06,2.6005065,2646.1833
-1.0573778837179093e-06,0.8251669,371.5103
-1.0572112625575378e-06,3.7978935,2970.9844
-1.0570446413971664e-06,2.475624,2129.278
-1.0568780202367947e-06,2.0553842,1240.1981
-1.0567113990764233e-06,4.1392465,2948.3196
-1.0565447779160516e-06,1.3529241,1332.6718
-1.0563781567556801e-06,2.868205,1694.4075
-1.0562115355953085e-06,3.6748827,2551.478
-1.056044914434937e-06,0.33082306,1096.5522
-1.0558782932745656e-06,2.9158494,1777.8982
-1.0557116721141937e-06,2.7882485,2278.5847
-1.0555450509538222e-06,0.7981782,1193.0126
-1.0553784297934508e-06,2.3652732,1678.7908
-1.0552118086330791e-06,2.3366234,2160.8237
-1.0550451874727077e-06,1.1529728,1347.49
-1.054878566312336e-06,2.065124,1472.0282
-1.0547119451519646e-06,2.9912834,2414.6545
-1.0545453239915929e-06,0.8829668,1291.9623
-1.0543787028312214e-06,2.7753303,1715.2126
-1.05421208167085e-06,3.5817366,2897.9216
-1.0540454605104783e-06,0.39252394,659.1218
-1.0538788393501067e-06,4.02234,2628.6755
-1.0537122181897352e-06,3.4175227,2878.1182
-1.0535455970293635e-06,1.5816138,439.0576
-1.053378975868992e-06,4.686185,3205.8428
-1.0532123547086204e-06,2.369676,1996.506
-1.053045733548249e-06,2.853505,1494.9796
-1.0528791123878773e-06,4.0325127,2855.0046
-1.0527124912275058e-06,0.4916879,1022.1329
-1.0525458700671344e-06,3.0229805,1817.8242
-1.0523792489067627e-06,2.5312486,1949.9541
-1.0522126277463913e-06,1.2584225,1621.726
-1.0520460065860196e-06,1.9783723,1280.8832
-1.051879385425648e-06,2.2587225,2170.4294
-1.0517127642652765e-06,1.9069588,2063.1536
-1.0515461431049048e-06,1.4614478,917.73364
-1.0513795219445334e-06,3.5951083,3027.8096
-1.0512129007841617e-06,1.4388084,1560.7655
-1.0510462796237902e-06,2.8829012,1969.7505
-1.0508796584634186e-06,4.121129,3191.7922
-1.0507130373030471e-06,0.6909457,557.9393
-1.0505464161426757e-06,3.798539,2609.5588
-1.050379794982304e-06,3.218258,2524.2563
-1.0502131738219323e-06,1.0347717,643.59235
-1.0500465526615609e-06,3.785572,2489.1804
-1.0498799315011892e-06,2.2485778,1898.4606
-1.0497133103408178e-06,1.5765954,1109.2997
-1.0495466891804461e-06,3.2514603,2167.7925
-1.0493800680200747e-06,1.6199188,1904.6632
-1.049213446859703e-06,1.3942821,1102.2584
-1.0490468256993315e-06,2.8233013,2082.292
-1.04888020453896e-06,1.8836836,2133.4998
-1.0487135833785884e-06,1.2163881,846.07367
-1.048546962218217e-06,3.1212554,2329.6606
-1.0483803410578453e-06,2.2150526,2246.992
-1.0482137198974736e-06,1.5085852,671.55865
-1.0480470987371022e-06,3.9999905,2953.7434
-1.0478804775767305e-06,2.0195374,2047.7194
-1.047713856416359e-06,2.688842,1390.85
-1.0475472352559874e-06,4.400043,3331.9172
-1.047380614095616e-06,1.2106166,1243.0264
-1.0472139929352445e-06,3.7507358,2288.0764
-1.0470473717748728e-06,3.7801764,2947.5544
-1.0468807506145014e-06,1.0497392,312.4423
-1.0467141294541297e-06,4.0184593,2579.2642
-1.046547508293758e-06,2.218237,1939.412
-1.0463808871333866e-06,1.7046629,1261.4011
-1.046214265973015e-06,2.6836255,1955.6786
-1.0460476448126435e-06,1.596267,1761.9641
-1.0458810236522718e-06,1.686693,1641.7595
-1.0457144024919003e-06,1.8001838,1362.7349
-1.0455477813315289e-06,3.029886,2648.8364
-1.0453811601711572e-06,0.63302374,1061.1803
-1.0452145390107858e-06,3.2960584,2250.523
-1.0450479178504141e-06,3.5524518,2848.7612
-1.0448812966900427e-06,1.2114066,181.25891
-1.044714675529671e-06,4.6398783,3089.9895
-1.0445480543692993e-06,2.8656588,2218.5427
-1.0443814332089279e-06,2.820522,1261.0311
-1.0442148120485562e-06,4.6454287,3008.0552
-1.0440481908881848e-06,1.3864132,1305.1641
-1.0438815697278133e-06,3.188194,1741.6543
-1.0437149485674416e-06,3.5420237,2384.5815
-1.0435483274070702e-06,0.16062528,1219.7659
-1.0433817062466985e-06,2.9101763,1665.8137
-1.043215085086327e-06,2.558828,2162.6187
-1.0430484639259554e-06,0.9641661,1512.426
-1.0428818427655837e-06,2.2430134,1397.7319
-1.0427152216052123e-06,2.5951223,2364.388
-1.0425486004448406e-06,0.9719228,1510.7664
-1.0423819792844692e-06,2.3083005,1454.3047
-1.0422153581240977e-06,3.185259,2712.6443
-1.042048736963726e-06,0.58150834,1138.0038
-1.0418821158033546e-06,3.0691743,2079.869
-1.041715494642983e-06,3.3884425,2897.564
-1.0415488734826115e-06,0.50180924,340.3494
-1.0413822523222398e-06,3.8941548,2754.1643
-1.0412156311618683e-06,2.8775501,2461.8408
-1.0410490100014967e-06,1.7755879,764.7228
-1.040882388841125e-06,4.165078,2873.6545
-1.0407157676807536e-06,1.5127592,1543.986
-1.0405491465203821e-06,2.4309382,1555.1086
-1.0403825253600104e-06,3.0986435,2230.9
-1.040215904199639e-06,0.88741523,1439.5332
-1.0400492830392673e-06,2.0727878,1505.8445
-1.0398826618788959e-06,2.1563795,1761.6353
-1.0397160407185242e-06,2.086284,2201.4873
-1.0395494195581528e-06,0.8602114,753.52124
-1.0393827983977813e-06,3.2493906,2575.622
-1.0392161772374094e-06,2.4657133,2270.265
-1.039049556077038e-06,2.048152,1033.1495
-1.0388829349166665e-06,4.4342794,3268.1895
-1.0387163137562949e-06,1.8263322,1551.1091
-1.0385496925959234e-06,3.6523523,2094.9673
-1.0383830714355517e-06,4.432103,3133.0056
-1.0382164502751803e-06,0.97444946,540.1467
-1.0380498291148086e-06,4.233831,2527.6016
-1.0378832079544372e-06,2.891299,2383.8499
-1.0377165867940655e-06,1.485166,788.5068
-1.037549965633694e-06,3.642057,2353.8271
-1.0373833444733224e-06,1.5325884,1901.6326
-1.037216723312951e-06,1.7878155,1211.3619
-1.0370501021525793e-06,2.6257885,2031.3568
-1.0368834809922078e-06,1.6872821,2046.5929
-1.0367168598318361e-06,1.3627237,1155.6831
-1.0365502386714647e-06,2.4100518,1983.0051
-1.036383617511093e-06,2.4872646,2363.998
-1.0362169963507216e-06,0.60873514,777.56744
-1.03605037519035e-06,3.216818,2471.1526
-1.0358837540299784e-06,2.5413368,2446.424
-1.035717132869607e-06,1.4241235,635.5291
-1.0355505117092353e-06,4.1307807,3064.252
-1.0353838905488637e-06,1.992982,1996.3949
-1.0352172693884922e-06,2.6207178,1513.2133
-1.0350506482281205e-06,4.0301924,3145.4658
-1.034884027067749e-06,0.89150834,1114.7683
-1.0347174059073774e-06,3.3095508,2104.8066
-1.034550784747006e-06,2.9550798,2469.8928
-1.0343841635866343e-06,0.74688,1006.4952
-1.0342175424262629e-06,2.9308832,1982.6156
-1.0340509212658914e-06,1.9166287,1927.2297
-1.0338843001055197e-06,1.3727384,1630.7518
-1.033717678945148e-06,1.8834026,1318.3834
-1.0335510577847766e-06,2.7060642,2545.8584
-1.033384436624405e-06,1.061736,1593.7614
-1.0332178154640335e-06,2.567851,1770.3922
-1.0330511943036618e-06,3.538669,3110.2812
-1.0328845731432904e-06,0.4995995,747.8981
-1.0327179519829187e-06,3.9465325,2715.315
-1.0325513308225473e-06,3.166373,2840.5217
-1.0323847096621758e-06,1.5147188,411.2627
-1.0322180885018041e-06,4.277581,3025.9214
-1.0320514673414327e-06,1.9802834,2053.784
-1.031884846181061e-06,2.5333176,1197.987
-1.0317182250206894e-06,3.593482,2721.651
-1.031551603860318e-06,0.7036383,1537.631
-1.0313849826999462e-06,2.5176728,1448.323
-1.0312183615395748e-06,2.5834465,2381.53
-1.0310517403792031e-06,1.1643054,1521.4744
-1.0308851192188317e-06,1.9597392,1420.3402
-1.0307184980584602e-06,2.419228,2312.8855
-1.0305518768980885e-06,1.500441,1603.6814
-1.030385255737717e-06,1.6027598,1356.0735
-1.0302186345773454e-06,3.0193627,2475.5034
-1.0300520134169738e-06,1.5122209,1546.4548
-1.0298853922566023e-06,2.2444842,1474.215
-1.0297187710962306e-06,3.6626446,2799.8774
-1.0295521499358592e-06,0.8448156,1163.0583
-1.0293855287754875e-06,3.4567325,2087.9832
-1.029218907615116e-06,3.6573126,2863.714
-1.0290522864547446e-06,0.7495323,409.9179
-1.028885665294373e-06,4.048073,2609.5999
-1.0287190441340015e-06,2.636864,2308.6433
-1.0285524229736298e-06,1.7732804,802.83905
-1.0283858018132584e-06,3.7016826,2525.899
-1.0282191806528867e-06,1.3494232,1712.0468
-1.028052559492515e-06,1.9248781,1285.2606
-1.0278859383321436e-06,2.3874462,1999.1124
-1.027719317171772e-06,1.6637233,1994.2211
-1.0275526960114005e-06,1.2476188,926.5243
-1.027386074851029e-06,2.636893,2279.9282
-1.0272194536906574e-06,2.3619118,2429.6753
-1.027052832530286e-06,1.0507281,517.68115
-1.0268862113699142e-06,3.873023,3080.8125
-1.0267195902095428e-06,2.01015,2071.059
-1.0265529690491711e-06,2.6882594,1552.0066
-1.0263863478887995e-06,4.1274276,3281.2246
-1.026219726728428e-06,0.7714011,1129.6393
-1.0260531055680563e-06,3.3271668,2234.017
-1.0258864844076849e-06,3.1052394,2739.453
-1.0257198632473134e-06,0.47080323,664.8187
-1.0255532420869418e-06,3.0039942,2189.0781
-1.0253866209265703e-06,2.1846948,2149.3906
-1.0252199997661986e-06,1.1516559,1129.2925
-1.0250533786058272e-06,2.360421,1801.634
-1.0248867574454555e-06,2.3334568,2255.8699
-1.024720136285084e-06,0.8948289,1144.804
-1.0245535151247124e-06,2.4469883,1886.4794
-1.0243868939643407e-06,2.7399895,2486.941
-1.0242202728039693e-06,0.4053056,822.8197
-1.0240536516435978e-06,2.9866421,2192.4282
-1.0238870304832262e-06,2.7844167,2457.7454
-1.0237204093228547e-06,0.59673977,566.6094
-1.023553788162483e-06,3.6197898,2511.7568
-1.0233871670021116e-06,2.6716053,2379.4773
-1.02322054584174e-06,1.661746,624.5177
-1.0230539246813685e-06,4.1300464,2844.6821
-1.0228873035209968e-06,2.0334995,2022.2656
-1.0227206823606252e-06,2.8137534,1215.419
-1.0225540612002537e-06,4.1003556,2870.4668
-1.022387440039882e-06,0.85030967,1320.1235
-1.0222208188795106e-06,3.236112,1720.6323
-1.0220541977191391e-06,2.9082303,2457.844
-1.0218875765587675e-06,0.6452565,1084.5481
-1.021720955398396e-06,2.6129284,1660.3726
-1.0215543342380243e-06,2.0890362,2098.7
-1.0213877130776529e-06,1.342379,1396.6897
-1.0212210919172812e-06,1.7561876,1384.901
-1.0210544707569098e-06,3.1417415,2449.032
-1.020887849596538e-06,0.96357554,1178.1558
-1.0207212284361664e-06,2.9300377,1828.4755
-1.020554607275795e-06,3.5289018,2705.3286
-1.0203879861154235e-06,0.51916194,458.93118
-1.0202213649550519e-06,3.9174438,2455.2866
-1.0200547437946804e-06,2.7732964,2248.497
-1.0198881226343087e-06,1.4819621,793.628
-1.0197215014739373e-06,3.4544916,2400.8982
-1.0195548803135656e-06,1.668829,1631.721
-1.0193882591531942e-06,1.6370695,1251.382
-1.0192216379928227e-06,2.8526163,1994.1133
-1.0190550168324508e-06,1.7620485,1848.0933
-1.0188883956720794e-06,1.2113087,988.782
-1.018721774511708e-06,3.1160495,2179.9224
-1.0185551533513363e-06,2.1340892,2042.7441
-1.0183885321909648e-06,1.7102878,889.37836
-1.0182219110305932e-06,3.6123502,2724.6086
-1.0180552898702217e-06,1.3382117,1642.4291
-1.01788866870985e-06,2.4059412,1506.1908
-1.0177220475494786e-06,3.3399942,2709.0752
-1.0175554263891071e-06,0.68805546,1165.4834
-1.0173888052287355e-06,2.6679358,1750.757
-1.0172221840683638e-06,3.1257946,2452.6956
-1.0170555629079923e-06,0.32557416,1151.6134
-1.0168889417476207e-06,2.9383504,1797.785
-1.0167223205872492e-06,3.0285227,2556.4736
-1.0165556994268776e-06,0.30236644,875.4035
-1.0163890782665061e-06,3.285364,2199.7798
-1.0162224571061344e-06,2.606551,2432.829
-1.016055835945763e-06,1.0410604,726.54877
-1.0158892147853915e-06,3.1983619,2408.0388
-1.0157225936250199e-06,1.7092532,1940.2427
-1.0155559724646484e-06,1.6068392,1199.3962
-1.0153893513042768e-06,2.412862,2112.9243
-1.015222730143905e-06,1.9269243,1906.9196
-1.0150561089835336e-06,0.9984374,1183.0035
-1.014889487823162e-06,2.7448583,2086.3477
-1.0147228666627905e-06,2.578445,2257.4084
-1.0145562455024188e-06,1.0698926,711.0275
-1.0143896243420474e-06,3.6928518,2678.184
-1.014223003181676e-06,2.1160967,2055.0242
-1.0140563820213043e-06,2.3881345,1203.034
-1.0138897608609328e-06,3.8687289,2871.7485
-1.0137231397005612e-06,0.8809418,1301.5635
-1.0135565185401895e-06,2.9700902,1806.3845
-1.013389897379818e-06,2.9482293,2522.9807
-1.0132232762194464e-06,0.40383595,1030.9202
-1.013056655059075e-06,2.5869875,1828.9188
-1.0128900338987033e-06,2.5321362,2224.875
-1.0127234127383318e-06,0.71480304,1218.6461
-1.0125567915779603e-06,2.4079213,1660.2902
-1.0123901704175887e-06,2.843182,2427.1316
-1.0122235492572172e-06,0.28627196,1006.448
-1.0120569280968456e-06,3.045865,1987.0625
-1.0118903069364741e-06,2.5948822,2487.2039
-1.0117236857761024e-06,0.90206814,575.7418
-1.0115570646157308e-06,3.273334,2380.2358
-1.0113904434553593e-06,2.020189,2108.0112
-1.0112238222949877e-06,1.3716081,842.4058
-1.0110572011346162e-06,2.9061038,2383.0107
-1.0108905799742448e-06,1.7558285,1788.1903
-1.010723958813873e-06,1.3064378,1067.5312
-1.0105573376535016e-06,3.0026126,2270.0757
-1.01039071649313e-06,1.7775697,1726.4026
-1.0102240953327585e-06,1.5541989,1093.8326
-1.0100574741723869e-06,3.225981,2362.1357
-1.0098908530120152e-06,1.2458677,1596.4814
-1.0097242318516437e-06,2.1890328,1283.4348
-1.009557610691272e-06,2.9884198,2396.503
-1.0093909895309006e-06,0.84472233,1393.2184
-1.009224368370529e-06,2.1587858,1458.0934
-1.0090577472101575e-06,2.7278543,2353.5386
-1.008891126049786e-06,1.0376207,1316.0969
-1.0087245048894144e-06,2.1347148,1492.4862
-1.008557883729043e-06,3.0284822,2460.3008
-1.0083912625686713e-06,0.7447012,1150.835
-1.0082246414082998e-06,2.6775248,1816.6855
-1.0080580202479281e-06,3.253859,2566.8606
-1.0078913990875565e-06,0.12764746,708.13007
-1.007724777927185e-06,3.3947413,2252.4094
-1.0075581567668134e-06,2.7592757,2377.1396
-1.007391535606442e-06,1.0563638,660.11993
-1.0072249144460704e-06,3.3511722,2380.8528
-1.0070582932856988e-06,2.0129173,2005.9336
-1.0068916721253273e-06,1.378773,976.63544
-1.0067250509649557e-06,2.9429748,2327.192
-1.0065584298045842e-06,1.6425364,1843.9376
-1.0063918086442125e-06,1.3266333,1053.8167
-1.0062251874838409e-06,2.9782386,2324.8472
-1.0060585663234694e-06,1.5511734,1825.4226
-1.0058919451630978e-06,1.5694871,1066.9946
-1.0057253240027263e-06,3.1424541,2477.8098
-1.0055587028423549e-06,1.2469298,1654.6099
-1.0053920816819832e-06,1.9733183,1303.63
-1.0052254605216117e-06,3.1389837,2580.7742
-1.00505883936124e-06,1.034717,1378.2357
-1.0048922182008686e-06,2.1750004,1576.63
-1.004725597040497e-06,3.0467398,2553.7593
-1.0045589758801255e-06,0.81192064,1151.5776
-1.0043923547197538e-06,2.3663628,1820.7008
-1.0042257335593822e-06,2.9273806,2446.5166
-1.0040591123990107e-06,0.4020766,988.77576
-1.0038924912386393e-06,2.7488713,1973.0646
-1.0037258700782676e-06,2.7010813,2333.779
-1.0035592489178961e-06,0.45847067,948.7257
-1.0033926277575245e-06,2.9550803,2043.8123
-1.003226006597153e-06,2.4465957,2283.738
-1.0030593854367814e-06,0.7236077,891.8988
-1.00289276427641e-06,3.0121775,2180.2068
-1.0027261431160384e-06,2.1525266,2285.4822
-1.0025595219556666e-06,0.9694063,739.04315
-1.0023929007952951e-06,3.1916482,2476.4683
-1.0022262796349237e-06,1.9976939,2163.9224
-1.002059658474552e-06,1.3894289,840.809
-1.0018930373141805e-06,3.3644142,2693.8953
-1.0017264161538089e-06,1.6044213,1767.5707
-1.0015597949934374e-06,1.8856096,1260.71
-1.0013931738330658e-06,3.2367046,2631.934
-1.0012265526726943e-06,1.1324705,1463.3257
-1.0010599315123229e-06,2.2216303,1469.4653
-1.0008933103519512e-06,3.180221,2438.806
-1.0007266891915795e-06,0.6825143,1368.267
-1.000560068031208e-06,2.6069462,1527.3301
-1.0003934468708364e-06,2.8785312,2475.3157
-1.000226825710465e-06,0.4759126,1210.5375
-1.0000602045500933e-06,2.663238,1753.2275
-9.998935833897218e-07,2.5398798,2492.439
-9.997269622293502e-07,0.63449025,1006.76587
-9.995603410689787e-07,2.4364395,1968.4921
-9.993937199086073e-07,2.5207076,2346.748
-9.992270987482356e-07,0.660302,947.93695
-9.990604775878641e-07,2.6544247,2018.7062
-9.988938564274925e-07,2.796988,2265.77
-9.987272352671208e-07,0.32266897,813.2197
-9.985606141067494e-07,3.2140687,2221.0068
-9.983939929463777e-07,2.6939526,2318.485
-9.982273717860062e-07,1.0567636,713.1529
-9.980607506256346e-07,3.5736184,2500.3103
-9.978941294652631e-07,1.9636761,2041.8503
-9.977275083048915e-07,1.6768849,981.21265
-9.9756088714452e-07,3.3744564,2540.1118
-9.973942659841485e-07,1.3602617,1706.0997
-9.972276448237769e-07,1.938742,1263.5115
-9.970610236634052e-07,3.0396442,2453.7673
-9.968944025030338e-07,1.2444681,1670.86
-9.96727781342662e-07,2.0669208,1274.7513
-9.965611601822906e-07,3.1060572,2581.4646
-9.96394539021919e-07,0.88370454,1501.4701
