ppm,magnitude_original,magnitude_denoised
-1.042048736963726e-06,0.58411044,1140.1115
-1.0418821158033546e-06,3.0551186,2065.0913
-1.041715494642983e-06,3.410096,2914.6887
-1.0415488734826115e-06,0.5045012,332.32132
-1.0413822523222398e-06,3.865481,2730.8704
-1.0412156311618683e-06,2.9116807,2487.4956
-1.0410490100014967e-06,1.8079414,789.367
-1.040882388841125e-06,4.1309757,2848.8042
-1.0407157676807536e-06,1.5432895,1570.085
-1.0405491465203821e-06,2.460073,1566.3025
-1.0403825253600104e-06,3.07255,2212.9402
-1.040215904199639e-06,0.9214314,1465.6311
-1.0400492830392673e-06,2.0781863,1495.625
-1.0398826618788959e-06,2.1303241,1744.1576
-1.0397160407185242e-06,2.1207166,2226.3342
-1.0395494195581528e-06,0.8557203,733.7887
-1.0393827983977813e-06,3.2256968,2562.1895
-1.0392161772374094e-06,2.4830701,2283.104
-1.039049556077038e-06,2.066122,1034.9115
-1.0388829349166665e-06,4.431971,3269.747
-1.0387163137562949e-06,1.8026118,1545.0016
-1.0385496925959234e-06,3.6467865,2083.4429
-1.0383830714355517e-06,4.45487,3149.5872
-1.0382164502751803e-06,0.9573866,529.5443
-1.0380498291148086e-06,4.204791,2504.6724
-1.0378832079544372e-06,2.925411,2408.218
-1.0377165867940655e-06,1.5189682,798.5415
-1.037549965633694e-06,3.6079206,2330.0908
-1.0373833444733224e-06,1.566934,1926.9509
-1.037216723312951e-06,1.8115299,1210.3649
-1.0370501021525793e-06,2.5961063,2010.8528
-1.0368834809922078e-06,1.721586,2071.457
-1.0367168598318361e-06,1.3581051,1141.3541
-1.0365502386714647e-06,2.3801715,1964.5148
-1.036383617511093e-06,2.5208278,2387.0845
-1.0362169963507216e-06,0.6047192,756.12756
-1.03605037519035e-06,3.1929278,2458.576
-1.0358837540299784e-06,2.5608144,2461.0144
-1.035717132869607e-06,1.4430587,628.4047
-1.0355505117092353e-06,4.123884,3063.518
-1.0353838905488637e-06,1.9846532,1995.5458
-1.0352172693884922e-06,2.6186402,1503.204
-1.0350506482281205e-06,4.0466,3158.5894
-1.034884027067749e-06,0.85855395,1104.1976
-1.0347174059073774e-06,3.2836604,2083.507
-1.034550784747006e-06,2.9859948,2490.9124
-1.0343841635866343e-06,0.7809476,1008.37946
-1.0342175424262629e-06,2.8964825,1960.1305
-1.0340509212658914e-06,1.9497948,1949.2588
-1.0338843001055197e-06,1.3814884,1622.1702
-1.033717678945148e-06,1.8500549,1298.3175
-1.0335510577847766e-06,2.739046,2568.8228
-1.033384436624405e-06,1.0332505,1572.3524
-1.0332178154640335e-06,2.533596,1749.7128
-1.0330511943036618e-06,3.5719318,3132.3364
-1.0328845731432904e-06,0.5098274,726.0935
-1.0327179519829187e-06,3.9199536,2700.4348
-1.0325513308225473e-06,3.181928,2853.9219
-1.0323847096621758e-06,1.541248,412.94604
-1.0322180885018041e-06,4.2723575,3023.0605
-1.0320514673414327e-06,1.9708714,2057.3052
-1.031884846181061e-06,2.5280993,1186.7335
-1.0317182250206894e-06,3.6094346,2729.8423
-1.031551603860318e-06,0.690934,1537.3582
-1.0313849826999462e-06,2.4898882,1427.9304
-1.0312183615395748e-06,2.6087885,2396.2732
-1.0310517403792031e-06,1.1712817,1518.1454
-1.0308851192188317e-06,1.9255573,1397.1934
-1.0307184980584602e-06,2.446463,2332.062
-1.0305518768980885e-06,1.4885095,1593.6631
-1.030385255737717e-06,1.5683305,1332.6451
-1.0302186345773454e-06,3.051737,2498.96
-1.0300520134169738e-06,1.4802173,1526.7395
-1.0298853922566023e-06,2.210058,1450.5814
-1.0297187710962306e-06,3.6969426,2825.921
-1.0295521499358592e-06,0.8220747,1137.2474
-1.0293855287754875e-06,3.4262302,2067.1567
-1.029218907615116e-06,3.6807022,2885.6562
-1.0290522864547446e-06,0.78402275,382.56656
-1.028885665294373e-06,4.033826,2600.0623
-1.0287190441340015e-06,2.6372335,2318.9126
-1.0285524229736298e-06,1.7761186,785.03796
-1.0283858018132584e-06,3.7111495,2532.2432
-1.0282191806528867e-06,1.3425206,1716.086
-1.028052559492515e-06,1.8975077,1258.2521
-1.0278859383321436e-06,2.408094,2014.2423
-1.027719317171772e-06,1.6670257,1994.0608
-1.0275526960114005e-06,1.2134346,902.44934
-1.027386074851029e-06,2.6583953,2297.2288
-1.0272194536906574e-06,2.343492,2414.3467
-1.027052832530286e-06,1.0220519,490.8299
-1.0268862113699142e-06,3.9041011,3106.5596
-1.0267195902095428e-06,1.975758,2044.4115
-1.0265529690491711e-06,2.6543546,1525.4548
-1.0263863478887995e-06,4.1610384,3308.6963
-1.026219726728428e-06,0.7550147,1104.336
-1.0260531055680563e-06,3.299105,2215.1497
-1.0258864844076849e-06,3.1279798,2758.6147
-1.0257198632473134e-06,0.4807504,637.3637
-1.0255532420869418e-06,2.9944625,2185.885
-1.0253866209265703e-06,2.200297,2161.597
-1.0252199997661986e-06,1.124055,1102.3221
-1.0250533786058272e-06,2.3616197,1808.2361
-1.0248867574454555e-06,2.345369,2262.5278
-1.024720136285084e-06,0.8603628,1122.8699
-1.0245535151247124e-06,2.4535472,1897.282
-1.0243868939643407e-06,2.7381933,2483.8994
-1.0242202728039693e-06,0.37079626,806.6585
-1.0240536516435978e-06,3.0030959,2210.4487
-1.0238870304832262e-06,2.765611,2443.8296
-1.0237204093228547e-06,0.5731727,549.57526
-1.023553788162483e-06,3.6479156,2535.8484
-1.0233871670021116e-06,2.6394145,2357.1035
-1.02322054584174e-06,1.6325638,601.8623
-1.0230539246813685e-06,4.164662,2871.0923
-1.0228873035209968e-06,2.0024524,1996.4885
-1.0227206823606252e-06,2.7797751,1195.1637
-1.0225540612002537e-06,4.1287065,2893.1855
-1.022387440039882e-06,0.8506092,1296.1599
-1.0222208188795106e-06,3.217415,1711.8373
-1.0220541977191391e-06,2.921195,2471.4998
-1.0218875765587675e-06,0.6244704,1059.1781
-1.021720955398396e-06,2.6142297,1666.5499
-1.0215543342380243e-06,2.1028574,2106.8015
-1.0213877130776529e-06,1.3089744,1374.804
-1.0212210919172812e-06,1.7599378,1396.8992
-1.0210544707569098e-06,3.1479573,2449.7043
-1.020887849596538e-06,0.9615405,1169.8676
-1.0207212284361664e-06,2.9375432,1842.5864
-1.020554607275795e-06,3.5117962,2692.2302
-1.0203879861154235e-06,0.52900743,456.84653
-1.0202213649550519e-06,3.9442315,2479.7087
-1.0200547437946804e-06,2.740572,2224.9485
-1.0198881226343087e-06,1.4493049,772.90784
-1.0197215014739373e-06,3.4891713,2428.3523
-1.0195548803135656e-06,1.6344544,1605.105
-1.0193882591531942e-06,1.6086079,1243.8484
-1.0192216379928227e-06,2.885553,2018.4364
-1.0190550168324508e-06,1.7276444,1820.5956
-1.0188883956720794e-06,1.1895607,996.3536
-1.018721774511708e-06,3.1462986,2201.293
-1.0185551533513363e-06,2.104964,2018.7134
-1.0183885321909648e-06,1.6885282,889.9649
-1.0182219110305932e-06,3.6298835,2736.6377
-1.0180552898702217e-06,1.3272074,1628.9839
-1.01788866870985e-06,2.4010057,1513.4651
-1.0177220475494786e-06,3.3393445,2706.686
-1.0175554263891071e-06,0.6860998,1157.1433
-1.0173888052287355e-06,2.6804538,1771.5857
-1.0172221840683638e-06,3.1116312,2439.6228
-1.0170555629079923e-06,0.3282219,1147.4781
-1.0168889417476207e-06,2.9623034,1824.3091
-1.0167223205872492e-06,3.0011907,2535.3113
-1.0165556994268776e-06,0.27156204,880.5098
-1.0163890782665061e-06,3.3184175,2228.3743
-1.0162224571061344e-06,2.572365,2405.6472
-1.016055835945763e-06,1.0077034,723.3693
-1.0158892147853915e-06,3.2315383,2433.459
-1.0157225936250199e-06,1.6750921,1913.1445
-1.0155559724646484e-06,1.5910714,1203.492
-1.0153893513042768e-06,2.4414904,2130.359
-1.015222730143905e-06,1.8926578,1881.0692
-1.0150561089835336e-06,1.0055833,1201.2865
-1.014889487823162e-06,2.771529,2099.7546
-1.0147228666627905e-06,2.5526795,2238.464
-1.0145562455024188e-06,1.0504038,730.17053
-1.0143896243420474e-06,3.705871,2682.7666
-1.014223003181676e-06,2.1159177,2050.326
-1.0140563820213043e-06,2.3842468,1217.342
-1.0138897608609328e-06,3.8589673,2861.9578
-1.0137231397005612e-06,0.90574795,1307.7655
-1.0135565185401895e-06,2.9915793,1830.4015
-1.013389897379818e-06,2.92177,2503.1443
-1.0132232762194464e-06,0.37825105,1034.6038
-1.013056655059075e-06,2.6201017,1855.0979
-1.0128900338987033e-06,2.5021205,2201.446
-1.0127234127383318e-06,0.71650445,1228.496
-1.0125567915779603e-06,2.442307,1684.418
-1.0123901704175887e-06,2.809112,2402.3972
-1.0122235492572172e-06,0.2844169,1026.0256
-1.0120569280968456e-06,3.079144,2008.4681
-1.0118903069364741e-06,2.5638795,2465.3813
-1.0117236857761024e-06,0.87899786,593.5688
-1.0115570646157308e-06,3.2967856,2393.9807
-1.0113904434553593e-06,1.9973757,2093.2566
-1.0112238222949877e-06,1.3683809,856.3242
-1.0110572011346162e-06,2.9157681,2386.0044
-1.0108905799742448e-06,1.7397772,1779.0236
-1.010723958813873e-06,1.3181586,1088.0259
-1.0105573376535016e-06,3.0016363,2263.9624
-1.01039071649313e-06,1.7729212,1723.4633
-1.0102240953327585e-06,1.5702735,1117.2883
-1.0100574741723869e-06,3.210081,2348.13
-1.0098908530120152e-06,1.2604156,1603.0193
-1.0097242318516437e-06,2.2176812,1308.3169
-1.009557610691272e-06,2.959765,2375.6782
-1.0093909895309006e-06,0.8615986,1406.4332
-1.009224368370529e-06,2.1931832,1482.5963
-1.0090577472101575e-06,2.694587,2329.6016
-1.008891126049786e-06,1.0599236,1334.8425
-1.0087245048894144e-06,2.1689143,1514.6229
-1.008557883729043e-06,2.994088,2436.1826
-1.0083912625686713e-06,0.7789322,1174.5951
-1.0082246414082998e-06,2.7092984,1835.0281
-1.0080580202479281e-06,3.225779,2547.134
-1.0078913990875565e-06,0.0931263,732.31866
-1.007724777927185e-06,3.4139166,2262.597
-1.0075581567668134e-06,2.7466109,2366.4065
-1.007391535606442e-06,1.0523949,682.7097
-1.0072249144460704e-06,3.3505616,2378.6663
-1.0070582932856988e-06,2.0144792,2003.4302
-1.0068916721253273e-06,1.3973403,1001.1952
-1.0067250509649557e-06,2.9291863,2315.005
-1.0065584298045842e-06,1.6471314,1848.3387
-1.0063918086442125e-06,1.3569951,1079.038
-1.0062251874838409e-06,2.9544287,2305.9749
-1.0060585663234694e-06,1.569776,1837.8022
-1.0058919451630978e-06,1.6025271,1090.834
-1.0057253240027263e-06,3.111173,2454.7725
-1.0055587028423549e-06,1.2771463,1674.1913
-1.0053920816819832e-06,2.007898,1325.7379
-1.0052254605216117e-06,3.1045964,2556.5945
-1.00505883936124e-06,1.0675572,1401.7424
-1.0048922182008686e-06,2.2061977,1594.7966
-1.004725597040497e-06,3.0152326,2532.415
-1.0045589758801255e-06,0.84631604,1175.9331
-1.0043923547197538e-06,2.3889298,1830.7861
-1.0042257335593822e-06,2.904912,2431.4656
-1.0040591123990107e-06,0.43658546,1013.31757
-1.0038924912386393e-06,2.7592006,1973.7418
-1.0037258700782676e-06,2.692285,2326.9458
-1.0035592489178961e-06,0.4841808,972.1369
-1.0033926277575245e-06,2.9503536,2035.4976
-1.003226006597153e-06,2.4514742,2285.4626
-1.0030593854367814e-06,0.7517673,912.4383
-1.00289276427641e-06,2.9945624,2164.806
-1.0027261431160384e-06,2.169499,2296.9858
-1.0025595219556666e-06,1.0002221,758.8487
-1.0023929007952951e-06,3.16352,2454.7983
-1.0022262796349237e-06,2.0270374,2184.8516
-1.002059658474552e-06,1.4237663,863.4374
-1.0018930373141805e-06,3.3304584,2668.975
-1.0017264161538089e-06,1.6389524,1793.1274
-1.0015597949934374e-06,1.9195031,1280.076
-1.0013931738330658e-06,3.2038903,2609.252
-1.0012265526726943e-06,1.1653526,1488.9418
-1.0010599315123229e-06,2.2486138,1479.0878
-1.0008933103519512e-06,3.1559327,2421.4177
-1.0007266891915795e-06,0.71175,1392.4705
-1.000560068031208e-06,2.6197774,1528.3888
-1.0003934468708364e-06,2.8667293,2465.3933
-1.000226825710465e-06,0.51048315,1230.1896
-1.0000602045500933e-06,2.6614122,1746.0985
-9.998935833897218e-07,2.5399568,2493.7458
-9.997269622293502e-07,0.66877055,1021.81366
-9.995603410689787e-07,2.4209487,1952.0516
-9.993937199086073e-07,2.5294538,2358.097
-9.992270987482356e-07,0.6853231,960.2818
-9.990604775878641e-07,2.6314201,1995.8761
-9.988938564274925e-07,2.8183863,2285.186
-9.987272352671208e-07,0.3566626,818.77734
-9.985606141067494e-07,3.1833115,2195.7988
-9.983939929463777e-07,2.727504,2343.7358
-9.982273717860062e-07,1.090759,719.045
-9.980607506256346e-07,3.5393062,2475.7334
-9.978941294652631e-07,1.9965814,2068.056
-9.977275083048915e-07,1.7084554,987.9397
-9.9756088714452e-07,3.3460827,2521.541
-9.973942659841485e-07,1.3894137,1729.6559
-9.972276448237769e-07,1.9559388,1260.9683
-9.970610236634052e-07,3.0208256,2443.3125
-9.968944025030338e-07,1.2659855,1689.4415
-9.96727781342662e-07,2.0744395,1264.7821
-9.965611601822906e-07,3.099323,2579.5068
-9.96394539021919e-07,0.89451486,1510.3287
